ID,AREA,DATA,DISTRICT,CTYSOSID,FIPS,FIPS2,CTYNAME,CNTY,COUNTY,PRECINCT_I,PRECINCT_N
8982,95.997215,13,0030003,0030003,13003,003,Atkinson,2,ATKINSON,0003,WILLACOOCHEE
8983,159.11348,11,0030001,0030001,13003,003,Atkinson,2,ATKINSON,0001,PEARSON COUNTY
8984,3.364723,14,0030004,0030004,13003,003,Atkinson,2,ATKINSON,0004,PEARSON CITY
8985,311.839172,481,065F,065F,13065,065,Clinch,32,CLINCH,F,FARGO
8986,206.826157,482,065H,065H,13065,065,Clinch,32,CLINCH,H,HOMERVILLE
8987,47.777271,479,065AG,065AG,13065,065,Clinch,32,CLINCH,AG,ARGYLE
8988,86.351761,12,0030002,0030002,13003,003,Atkinson,2,ATKINSON,0002,AXSON
8989,52.866817,2589,299408,299408,13299,299,Ware,148,WARE,408,408 - Millwood Baptist Church
8990,407.178162,2588,299407,299407,13299,299,Ware,148,WARE,407,407 - Manor Commmunity Center
8991,38.952961,2583,299304,299304,13299,299,Ware,148,WARE,304,304 - Ware BoE Learning Center
8992,177.493607,2584,299400,299400,13299,299,Ware,148,WARE,400,400 - Second Baptist Church
8993,56.673058,2590,299409,299409,13299,299,Ware,148,WARE,409,409 - Waresboro Church of God
8994,88.059982,2585,299404,299404,13299,299,Ware,148,WARE,404,404 - Bickley UM Church
8995,47.743919,2586,299405,299405,13299,299,Ware,148,WARE,405,405 - Haywood Baptist Church
8996,12.545377,2582,299300,299300,13299,299,Ware,148,WARE,300,300 - Ware BoE Transportation
8997,16.24052,2587,299406,299406,13299,299,Ware,148,WARE,406,406 - Jamestown Baptist Church
8998,5.207038,2581,299200B,299200B,13299,299,Ware,148,WARE,200B,200B - City Auditorium
8999,3.38046,2579,299100,299100,13299,299,Ware,148,WARE,100,100 - City Auditorium
9000,2.4517,2580,299200A,299200A,13299,299,Ware,148,WARE,200A,200A - Memorial Stadium
9001,30.812962,2262,2290001,2290001,13229,229,Pierce,113,PIERCE,0001,HACKLEBARNEY/CASON
9002,39.223957,2269,2294D,2294D,13229,229,Pierce,113,PIERCE,4D,SUNSET/SWEAT
9003,73.965126,226,0493B,0493B,13049,049,Charlton,24,CHARLTON,3B,GA BEND
9004,140.439011,227,0493S,0493S,13049,049,Charlton,24,CHARLTON,3S,ST. GEORGE
9005,294.767822,231,0495R,0495R,13049,049,Charlton,24,CHARLTON,5R,RACEPOND
9006,176.500717,230,0492,0492,13049,049,Charlton,24,CHARLTON,2,FOLKSTON
9007,20.27157,229,0494H,0494H,13049,049,Charlton,24,CHARLTON,4H,HOMELAND
9008,64.815742,174,03904,03904,13039,039,Camden,20,CAMDEN,04,BROWNTOWN
9009,141.732605,112,0251,0251,13025,025,Brantley,13,BRANTLEY,1,HOBOKEN
9010,18.410297,2263,2290002,2290002,13229,229,Pierce,113,PIERCE,0002,BLACKSHEAR
9011,24.293905,2264,2293A,2293A,13229,229,Pierce,113,PIERCE,3A,ST. JOHNS/BLACKSHEAR
9217,3.204511,1611,1275913,1275913,13127,127,Glynn,63,GLYNN,5913,CPM
9218,8.825488,1610,1274933,1274933,13127,127,Glynn,63,GLYNN,4933,THE
9219,79.347054,1603,1272953,1272953,13127,127,Glynn,63,GLYNN,2953,JI
9220,14.551347,1602,1272943,1272943,13127,127,Glynn,63,GLYNN,2943,SSSI
9221,16.076771,1601,1272933,1272933,13127,127,Glynn,63,GLYNN,2933,CSSI
9222,4.130725,1608,1274913,1274913,13127,127,Glynn,63,GLYNN,4913,BAL
9223,2.220175,1605,1273723,1273723,13127,127,Glynn,63,GLYNN,3723,SEB
9224,8.745714,1604,1273713,1273713,13127,127,Glynn,63,GLYNN,3713,COG
9225,15.596615,1607,1273743,1273743,13127,127,Glynn,63,GLYNN,3743,NGLY
9226,2.843672,1609,1274923,1274923,13127,127,Glynn,63,GLYNN,4923,NSB
9227,19.033552,1606,1273733,1273733,13127,127,Glynn,63,GLYNN,3733,GICCA
9228,110.468346,1599,1272713,1272713,13127,127,Glynn,63,GLYNN,2713,NSSI
9229,61.570831,2073,191271,191271,13191,191,McIntosh,98,MCINTOSH,271,NORTH DARIEN
9230,157.57579,2068,1911312,1911312,13191,191,McIntosh,98,MCINTOSH,1312,SAPELO ISLAND
9231,50.486771,2044,1837,1837,13183,183,Long,91,LONG,7,FAITH BAPTIST ANNEX
9232,118.732849,2042,1835,1835,13183,183,Long,91,LONG,5,TIBET
9233,55.744465,2039,1832,1832,13183,183,Long,91,LONG,2,Rye Patch_Oak Dale
9234,13.212702,2041,1834,1834,13183,183,Long,91,LONG,4,NORTH LUDOWICI
9235,12.487443,2040,1833,1833,13183,183,Long,91,LONG,3,SOUTH LUDOWICI
9236,21.504684,2029,1797,1797,13179,179,Liberty,89,LIBERTY,7,GUM BRANCH
9237,4.907578,2026,1794,1794,13179,179,Liberty,89,LIBERTY,4,VICTORY BAPTIST
9238,2.705626,2019,17910,17910,13179,179,Liberty,89,LIBERTY,10,Lyman Hall
9239,1.539286,2030,1799,1799,13179,179,Liberty,89,LIBERTY,9,PROGRESSIVE CHURCH
9240,1.900375,2021,17912,17912,13179,179,Liberty,89,LIBERTY,12,Memorial Dr
9241,13.377146,2023,17914,17914,13179,179,Liberty,89,LIBERTY,14,TOWN OF ALLENHURST
9242,9.771283,2020,17911,17911,13179,179,Liberty,89,LIBERTY,11,Lewis Frasier
9243,207.204285,2022,17913,17913,13179,179,Liberty,89,LIBERTY,13,Performing Arts CTR
9244,1.637042,2024,1792,1792,13179,179,Liberty,89,LIBERTY,2,HINESVILLE
9245,182.975098,2071,1911771,1911771,13191,191,McIntosh,98,MCINTOSH,1771,DARIEN
9246,99.271248,2018,1791,1791,13179,179,Liberty,89,LIBERTY,1,Riceboro
9247,50.062428,2070,1911515,1911515,13191,191,McIntosh,98,MCINTOSH,1515,CRESCENT
9248,122.171173,2072,19122,19122,13191,191,McIntosh,98,MCINTOSH,22,SOUTH NEWPORT
9249,50.660767,2028,1796,1796,13179,179,Liberty,89,LIBERTY,6,FLEMING EAST
9250,8.211006,129,0297,0297,13029,029,Bryan,15,BRYAN,7,New Life
9251,23.915716,3157,02910,02910,13029,029,Bryan,15,BRYAN,10,DANIELSIDING
9252,15.964045,126,0294,0294,13029,029,Bryan,15,BRYAN,4,FIRST BAPTIST CHURCH
9253,19.150068,131,0299,0299,13029,029,Bryan,15,BRYAN,9,BRYAN COUNTY ADMIN BLDG
9254,2.375988,127,0295,0295,13029,029,Bryan,15,BRYAN,5,RH REC COMPLEX
9255,9.78964,128,0296,0296,13029,029,Bryan,15,BRYAN,6,John Stevens Wetland Ctr
9256,52.208809,146,0317,0317,13031,031,Bulloch,16,BULLOCH,7,NEVILS
9257,55.066479,122,0291,0291,13029,029,Bryan,15,BRYAN,1,HARN COMMUNITY CENTER
9258,62.310188,145,0316,0316,13031,031,Bulloch,16,BULLOCH,6,BAY
9259,47.065662,134,03110,03110,13031,031,Bulloch,16,BULLOCH,10,EMIT
9260,45.225708,143,0314,0314,13031,031,Bulloch,16,BULLOCH,4,BROOKLET
9261,28.153208,137,03113,03113,13031,031,Bulloch,16,BULLOCH,13,FAIR
9262,4.956083,139,03115,03115,13031,031,Bulloch,16,BULLOCH,15,PITTMAN PARK
9263,18.172279,138,03114,03114,13031,031,Bulloch,16,BULLOCH,14,CHURCH
9264,59.702274,142,0313,0313,13031,031,Bulloch,16,BULLOCH,3,HAGIN
9265,72.442261,144,0315,0315,13031,031,Bulloch,16,BULLOCH,5,STILSON
9266,45.999477,140,03116,03116,13031,031,Bulloch,16,BULLOCH,16,LEEFIELD
9267,171.158157,132,029FTSTEW,,,,,,,,
9473,64.486229,124,0292,0292,13029,029,Bryan,15,BRYAN,2,CHRIST BAPTIST CHURCH
9474,21.476585,125,0293,0293,13029,029,Bryan,15,BRYAN,3,BLACK CREEK
9475,11.332553,295,0516-11C,0516-11C,13051,051,Chatham,25,CHATHAM,6-11C,6-11C COASTAL GA BOTANICAL GARDENS
9476,9.099934,303,0517-09C,0517-09C,13051,051,Chatham,25,CHATHAM,7-09C,"7-09C COMPASSION CHRISTIAN, HENDERSON"
9477,37.749474,302,0517-08C,0517-08C,13051,051,Chatham,25,CHATHAM,7-08C,7-08C BLOOMINGDALE COMM CTR
9478,6.545912,310,0517-16C,0517-16C,13051,051,Chatham,25,CHATHAM,7-16C,7-16C Pooler Recreation Center Gymnasium
9479,3.318542,306,0517-12C,0517-12C,13051,051,Chatham,25,CHATHAM,7-12C,7-12C West Chatham Baptist Church
9480,14.961722,1037,1031C,1031C,13103,103,Effingham,51,EFFINGHAM,1C,1C
9481,7.863271,1038,1031D,1031D,13103,103,Effingham,51,EFFINGHAM,1D,1D
9482,17.730442,1035,1031A,1031A,13103,103,Effingham,51,EFFINGHAM,1A,1A
9483,7.8792,1039,1032A,1032A,13103,103,Effingham,51,EFFINGHAM,2A,2A
9484,9.715853,3128,1032D,1032D,13103,103,Effingham,51,EFFINGHAM,2D,2D
9485,26.806761,1036,1031B,1031B,13103,103,Effingham,51,EFFINGHAM,1B,1B
9486,37.971069,1045,1033D,1033D,13103,103,Effingham,51,EFFINGHAM,3D,3D
9487,101.735237,1042,1033A,1033A,13103,103,Effingham,51,EFFINGHAM,3A,3A
9488,11.087915,3124,1033E,1033E,13103,103,Effingham,51,EFFINGHAM,3E,3E
9489,16.911142,1047,1034B,1034B,13103,103,Effingham,51,EFFINGHAM,4B,4B
9490,19.170372,1048,1034C,1034C,13103,103,Effingham,51,EFFINGHAM,4C,4C
9491,22.173658,1044,1033C,1033C,13103,103,Effingham,51,EFFINGHAM,3C,3C
9492,95.925812,1043,1033B,1033B,13103,103,Effingham,51,EFFINGHAM,3B,3B
9493,188.498306,2025,1793,1793,13179,179,Liberty,89,LIBERTY,3,LIBERTY COUNTY COMPLEX
9494,63.181858,130,0298,0298,13029,029,Bryan,15,BRYAN,8,NEW BEGINNINGS
9495,4.445245,293,0516-09C,0516-09C,13051,051,Chatham,25,CHATHAM,6-09C,6-09C Trinity Lutheran Church
9496,1.615121,289,0516-03C,0516-03C,13051,051,Chatham,25,CHATHAM,6-03C,6-03C Crusader Comm Center
9497,0.830451,290,0516-05C,0516-05C,13051,051,Chatham,25,CHATHAM,6-05C,6-05C WINDSOR HALL
9498,147.547256,294,0516-10C,0516-10C,13051,051,Chatham,25,CHATHAM,6-10C,6-10C GEORGETOWN ELEMENTARY
9499,11.059458,275,0514-13C,0514-13C,13051,051,Chatham,25,CHATHAM,4-13C,4-13C Skidaway Community Church
9500,9.829922,288,0516-02C,0516-02C,13051,051,Chatham,25,CHATHAM,6-02C,6-02C WINDSOR FOREST BAPTIST
9501,6.382009,242,0511-16C,0511-16C,13051,051,Chatham,25,CHATHAM,1-16C,1-16C FERGUSON AVE BAPTIST
9502,1.37005,287,0516-01C,0516-01C,13051,051,Chatham,25,CHATHAM,6-01C,6-01C White Bluff Presbyterian
9503,1.020521,240,0511-13C,0511-13C,13051,051,Chatham,25,CHATHAM,1-13C,1-13C THE SANCTUARY
9504,3.60275,241,0511-14C,0511-14C,13051,051,Chatham,25,CHATHAM,1-14C,1-14C St. Luke United Methodist Church
9505,3.710536,238,0511-10C,0511-10C,13051,051,Chatham,25,CHATHAM,1-10C,1-10C St Thomas Episcopal Church
9506,14.427516,276,0514-14C,0514-14C,13051,051,Chatham,25,CHATHAM,4-14C,4-14C Skidaway Island Methodist Church
9507,61.926533,274,0514-12C,0514-12C,13051,051,Chatham,25,CHATHAM,4-12C,4-12C ST PETERS EPISCOPAL
9508,68.372047,272,0514-10C,0514-10C,13051,051,Chatham,25,CHATHAM,4-10C,4-10C Burke Day Public Safety BLDG
9509,5.293098,308,0517-14C,0517-14C,13051,051,Chatham,25,CHATHAM,7-14C,7-14C COASTAL CATHEDRAL
9510,6.74407,304,0517-10C,0517-10C,13051,051,Chatham,25,CHATHAM,7-10C,7-10C Progressive Rec Center
9511,10.780851,300,0517-06C,0517-06C,13051,051,Chatham,25,CHATHAM,7-06C,7-06C 1st Baptist Church of Pooler
9512,3.634829,307,0517-13C,0517-13C,13051,051,Chatham,25,CHATHAM,7-13C,7-13C SOUTHSIDE FIRE TRNG CTR
9513,6.203879,313,0518-03C,0518-03C,13051,051,Chatham,25,CHATHAM,8-03C,8-03C SILK HOPE BAPTIST CHURCH
9729,0.807363,292,0516-08C,0516-08C,13051,051,Chatham,25,CHATHAM,6-08C,6-08C Christ Memorial Baptist Church
9730,9.984475,282,0515-06C,0515-06C,13051,051,Chatham,25,CHATHAM,5-06C,5-06C SEED CHURCH
9731,0.733805,283,0515-07C,0515-07C,13051,051,Chatham,25,CHATHAM,5-07C,5-07C ELKS LODGE
9732,0.696431,284,0515-08C,0515-08C,13051,051,Chatham,25,CHATHAM,5-08C,5-08C Savannah Primitive BC
9733,0.882958,286,0515-11C,0515-11C,13051,051,Chatham,25,CHATHAM,5-11C,5-11C Largo-Tibet Elementary
9734,6.988805,322,0518-13C,0518-13C,13051,051,Chatham,25,CHATHAM,8-13C,8-13C Savannah Christian
9735,0.004304,305,0517-11C,0517-11C,13051,051,Chatham,25,CHATHAM,7-11C,7-11C Savannah Fire Station 14
9736,4.191996,299,0517-05C,0517-05C,13051,051,Chatham,25,CHATHAM,7-05C,7-05C Woodlawn Baptist Church
9737,4.368553,321,0518-12C,0518-12C,13051,051,Chatham,25,CHATHAM,8-12C,8-12C Beach High School
9738,2.615472,323,0518-15C,0518-15C,13051,051,Chatham,25,CHATHAM,8-15C,8-15C Cooper Center
9739,6.488133,3158,0517-07C,0517-07C,13051,051,Chatham,25,CHATHAM,7-07C,7-07C Rothwell Baptist Church
9740,3.927458,324,0518-16C,0518-16C,13051,051,Chatham,25,CHATHAM,8-16C,8-16C Mighty 8th Museum
9741,3.370615,3159,0517-11C,0517-11C,13051,051,Chatham,25,CHATHAM,7-11C,7-11C Savannah Fire Station 14
9742,1.788521,3160,0518-17C,0518-17C,13051,051,Chatham,25,CHATHAM,8-17C,8-17C Georgia Tech Savannah Campus
9743,11.026027,3089,0518-18C,0518-18C,13051,051,Chatham,25,CHATHAM,8-18C,8-18C Savannah First 7th Day Adv Church
9744,6.494214,1040,1032B,1032B,13103,103,Effingham,51,EFFINGHAM,2B,2B
9745,8.946841,309,0517-15C,0517-15C,13051,051,Chatham,25,CHATHAM,7-15C,7-15C RICE CREEK SCHOOL
9746,1.921737,296,0517-01C,0517-01C,13051,051,Chatham,25,CHATHAM,7-01C,7-01C First Baptist Church of Garden City
9747,5.665687,297,0517-03C,0517-03C,13051,051,Chatham,25,CHATHAM,7-03C,7-03C PB Edwards Gym
9748,20.035406,298,0517-04C,0517-04C,13051,051,Chatham,25,CHATHAM,7-04C,7-04C Lake Shore Comm Ctr
9749,0.604646,291,0516-06C,0516-06C,13051,051,Chatham,25,CHATHAM,6-06C,6-06C THE LIGHT CHURCH
9750,1.407112,237,0511-09C,0511-09C,13051,051,Chatham,25,CHATHAM,1-09C,1-09C Immanuel Baptist Church
9751,1.463601,281,0515-05C,0515-05C,13051,051,Chatham,25,CHATHAM,5-05C,5-05C Liberty City Comm Ctr
9752,1.187815,285,0515-10C,0515-10C,13051,051,Chatham,25,CHATHAM,5-10C,5-10C Jonesville Baptist Church
9753,1.032658,235,0511-06C,0511-06C,13051,051,Chatham,25,CHATHAM,1-06C,1-06C Central Church of Christ
9754,2.066326,236,0511-08C,0511-08C,13051,051,Chatham,25,CHATHAM,1-08C,1-08C Grace United Methodist Church
9755,1.336338,264,0513-14C,0513-14C,13051,051,Chatham,25,CHATHAM,3-14C,3-14C OGLETHORPE CHARTER ACADEMY
9756,0.494771,261,0513-11C,0513-11C,13051,051,Chatham,25,CHATHAM,3-11C,3-11C SOUTHSIDE BAPTIST CHURCH
9757,1.004054,234,0511-05C,0511-05C,13051,051,Chatham,25,CHATHAM,1-05C,1-05C JEA Building
9758,0.746435,233,0511-01C,0511-01C,13051,051,Chatham,25,CHATHAM,1-01C,1-01C First Presbyterian Church
9759,0.623491,251,0512-11C,0512-11C,13051,051,Chatham,25,CHATHAM,2-11C,2-11C OASIS OF HOPE
9760,0.30365,259,0513-09C,0513-09C,13051,051,Chatham,25,CHATHAM,3-09C,3-09C THE CONNEXION CHURCH
9761,0.485823,258,0513-08C,0513-08C,13051,051,Chatham,25,CHATHAM,3-08C,3-08C JENKINS HIGH SCHOOL
9762,1.08752,260,0513-10C,0513-10C,13051,051,Chatham,25,CHATHAM,3-10C,3-10C BIBLE BAPTIST CHURCH
9763,1.353423,250,0512-09C,0512-09C,13051,051,Chatham,25,CHATHAM,2-09C,2-09C SALVATION ARMY
9764,0.57678,320,0518-11C,0518-11C,13051,051,Chatham,25,CHATHAM,8-11C,8-11C Butler Elementary
9765,1.020992,319,0518-10C,0518-10C,13051,051,Chatham,25,CHATHAM,8-10C,8-10C Carver Heights Comm Ctr
9766,0.235704,280,0515-03C,0515-03C,13051,051,Chatham,25,CHATHAM,5-03C,5-03C Butler Presbyterian Church
9767,0.56787,315,0518-06C,0518-06C,13051,051,Chatham,25,CHATHAM,8-06C,8-06C Tompkins Rec Center
9768,0.238882,279,0515-02C,0515-02C,13051,051,Chatham,25,CHATHAM,5-02C,5-02C Senior Citizens Center
9769,0.303253,314,0518-05C,0518-05C,13051,051,Chatham,25,CHATHAM,8-05C,8-05C W Broad St YMCA
9770,0.611368,317,0518-08C,0518-08C,13051,051,Chatham,25,CHATHAM,8-08C,8-08C Resur of Our Lord Church
9771,0.248062,318,0518-09C,0518-09C,13051,051,Chatham,25,CHATHAM,8-09C,8-09C Moses Jackson Center
9772,0.30702,252,0512-12C,0512-12C,13051,051,Chatham,25,CHATHAM,2-12C,2-12C WILLIAMS COURT APTS
9773,0.308144,312,0518-02C,0518-02C,13051,051,Chatham,25,CHATHAM,8-02C,8-02C HELLENIC CENTER
9774,0.422703,247,0512-05C,0512-05C,13051,051,Chatham,25,CHATHAM,2-05C,2-05C Holy Spirit Lutheran Church
9775,0.247488,254,0513-02C,0513-02C,13051,051,Chatham,25,CHATHAM,3-02C,3-02C TEMPLE MICKVE ISRAEL
9776,0.311219,245,0512-03C,0512-03C,13051,051,Chatham,25,CHATHAM,2-03C,2-03C W W LAW CENTER
9777,0.413301,246,0512-04C,0512-04C,13051,051,Chatham,25,CHATHAM,2-04C,2-04C Fellowship of Love Church
9778,1.015776,249,0512-07C,0512-07C,13051,051,Chatham,25,CHATHAM,2-07C,2-07C Christ Community Church
9779,0.829145,244,0512-02C,0512-02C,13051,051,Chatham,25,CHATHAM,2-02C,2-02C RIVER POINTE
9985,4.021852,1774,135130,135130,13135,135,Gwinnett,67,GWINNETT,130,SUWANEE D
9986,12.030164,3168,11707,11707,13117,117,Forsyth,58,FORSYTH,07,07 CUMMING
9987,2.442808,3142,11747,11747,13117,117,Forsyth,58,FORSYTH,47,47 RIVERCLUB
9988,7.21518,3143,11708,11708,13117,117,Forsyth,58,FORSYTH,08,08 MASHBURN
9989,2.740969,1749,135105,135105,13135,135,Gwinnett,67,GWINNETT,105,SUGAR HILL F
9990,1.679128,1785,135141,135141,13135,135,Gwinnett,67,GWINNETT,141,SUGAR HILL G
9991,5.864011,1669,135025,135025,13135,135,Gwinnett,67,GWINNETT,025,SUGAR HILL B
9992,2.669293,1733,135089,135089,13135,135,Gwinnett,67,GWINNETT,089,SUGAR HILL E
9993,6.687011,1698,135054,135054,13135,135,Gwinnett,67,GWINNETT,054,SUGAR HILL C
9994,17.097605,1158,11716,11716,13117,117,Forsyth,58,FORSYTH,16,16 OTWELL
9995,11.045232,1152,11705,11705,13117,117,Forsyth,58,FORSYTH,05,05 COAL MOUNTAIN
9996,19.071468,1153,11706,11706,13117,117,Forsyth,58,FORSYTH,06,06 CROSSROADS
9997,7.735516,1668,135024,135024,13135,135,Gwinnett,67,GWINNETT,024,SUGAR HILL A
9998,7.212759,1699,135055,135055,13135,135,Gwinnett,67,GWINNETT,055,SUGAR HILL D
9999,2.460192,1746,135102,135102,13135,135,Gwinnett,67,GWINNETT,102,PUCKETTS B
10000,17.448261,1814,139007,139007,13139,139,Hall,69,HALL,007,ROBERTS
10001,6.341784,1813,139006,139006,13139,139,Hall,69,HALL,006,FLOWERY BRANCH II
10002,4.272012,1653,135009,135009,13135,135,Gwinnett,67,GWINNETT,009,PUCKETTS A
10003,4.393095,1779,135135,135135,13135,135,Gwinnett,67,GWINNETT,135,PUCKETTS C
10004,7.753604,1836,139029,139029,13139,139,Hall,69,HALL,029,FRIENDSHIP II
10005,10.077806,1812,139005,139005,13139,139,Hall,69,HALL,005,FLOWERY BRANCH I
10006,2.224481,1838,139031,139031,13139,139,Hall,69,HALL,031,FRIENDSHIP IV
10007,6.889704,1837,139030,139030,13139,139,Hall,69,HALL,030,FRIENDSHIP III
10008,20.179537,2919,11744,11744,13117,117,Forsyth,58,FORSYTH,44,44 LANIER
10009,10.837745,1151,11704,11704,13117,117,Forsyth,58,FORSYTH,04,04 CHESTATEE
10010,11.691769,2918,11742,11742,13117,117,Forsyth,58,FORSYTH,42,42 KEITH BRIDGE
10011,7.411704,1811,139004,139004,13139,139,Hall,69,HALL,004,OAKWOOD II
10012,7.204324,1810,139003,139003,13139,139,Hall,69,HALL,003,OAKWOOD I
10013,10.48341,1808,139001,139001,13139,139,Hall,69,HALL,001,WILSON
10014,11.761299,1825,139018,139018,13139,139,Hall,69,HALL,018,FORK
10015,27.394817,754,08503,08503,13085,085,Dawson,42,DAWSON,03,EAST
10016,13.539131,1824,139017,139017,13139,139,Hall,69,HALL,017,CHESTATEE
10017,22.394196,1823,139016,139016,13139,139,Hall,69,HALL,016,BARK CAMP
10018,284.250885,2058,187DA,187DA,13187,187,Lumpkin,93,LUMPKIN,DA,DAHLONEGA
10019,60.460434,2152,2131291,2131291,13213,213,Murray,105,MURRAY,1291,SOUTHWEST
10020,7.370096,2636,313ES,313ES,13313,313,Whitfield,155,WHITFIELD,ES,ES
10021,12.112343,2637,313FI,313FI,13313,313,Whitfield,155,WHITFIELD,FI,FI
10022,8.524497,2638,313GL,313GL,13313,313,Whitfield,155,WHITFIELD,GL,GL
10023,17.969067,2641,313NI,313NI,13313,313,Whitfield,155,WHITFIELD,NI,NI
10241,2.170712,1742,135098,135098,13135,135,Gwinnett,67,GWINNETT,098,GOODWINS F
10242,2.746339,1786,135142,135142,13135,135,Gwinnett,67,GWINNETT,142,SUWANEE F
10243,2.832299,1744,135100,135100,13135,135,Gwinnett,67,GWINNETT,100,SUWANEE B
10244,2.382419,1674,135030,135030,13135,135,Gwinnett,67,GWINNETT,030,CATES C
10245,2.176495,1654,135010,135010,13135,135,Gwinnett,67,GWINNETT,010,CATES A
10246,2.619561,1725,135081,135081,13135,135,Gwinnett,67,GWINNETT,081,CATES L
10247,3.181227,1800,135156,135156,13135,135,Gwinnett,67,GWINNETT,156,BAYCREEK J
10248,5.772396,1685,135041,135041,13135,135,Gwinnett,67,GWINNETT,041,BAYCREEK B
10249,2.913413,1778,135134,135134,13135,135,Gwinnett,67,GWINNETT,134,BAYCREEK F
10250,1.746558,1738,135094,135094,13135,135,Gwinnett,67,GWINNETT,094,CATES N
10251,1.649618,1649,135005,135005,13135,135,Gwinnett,67,GWINNETT,005,BAYCREEK A
10252,2.009029,1787,135143,135143,13135,135,Gwinnett,67,GWINNETT,143,LAWRENCEVILLE L
10253,1.822159,1705,135061,135061,13135,135,Gwinnett,67,GWINNETT,061,LAWRENCEVILLE E
10254,1.187455,1797,135153,135153,13135,135,Gwinnett,67,GWINNETT,153,LAWRENCEVILLE N
10255,2.590686,1660,135016,135016,13135,135,Gwinnett,67,GWINNETT,016,LAWRENCEVILLE B
10256,2.328981,1722,135078,135078,13135,135,Gwinnett,67,GWINNETT,078,BAYCREEK K
10257,2.726487,1659,135015,135015,13135,135,Gwinnett,67,GWINNETT,015,LAWRENCEVILLE A
10258,3.404604,1752,135108,135108,13135,135,Gwinnett,67,GWINNETT,108,BAYCREEK E
10259,5.093494,1789,135145,135145,13135,135,Gwinnett,67,GWINNETT,145,BAYCREEK G
10260,4.304647,2568,297421,297421,13297,297,Walton,147,WALTON,421,LOGANVILLE SOUTH
10261,7.92049,1790,135146,135146,13135,135,Gwinnett,67,GWINNETT,146,BAYCREEK H
10262,3.41586,1735,135091,135091,13135,135,Gwinnett,67,GWINNETT,091,BAYCREEK D
10263,4.545825,1791,135147,135147,13135,135,Gwinnett,67,GWINNETT,147,BAYCREEK I
10264,7.528878,1724,135080,135080,13135,135,Gwinnett,67,GWINNETT,080,BAYCREEK C
10265,2.265818,1734,135090,135090,13135,135,Gwinnett,67,GWINNETT,090,LAWRENCEVILLE I
10266,2.329346,1729,135085,135085,13135,135,Gwinnett,67,GWINNETT,085,LAWRENCEVILLE H
10267,1.38462,1776,135132,135132,13135,135,Gwinnett,67,GWINNETT,132,LAWRENCEVILLE K
10268,4.134037,1704,135060,135060,13135,135,Gwinnett,67,GWINNETT,060,LAWRENCEVILLE D
10269,3.181934,1686,135042,135042,13135,135,Gwinnett,67,GWINNETT,042,LAWRENCEVILLE C
10270,2.130507,1714,135070,135070,13135,135,Gwinnett,67,GWINNETT,070,GOODWINS B
10271,2.750318,1670,135026,135026,13135,135,Gwinnett,67,GWINNETT,026,HOG MOUNTAIN A
10272,2.165946,1675,135031,135031,13135,135,Gwinnett,67,GWINNETT,031,HOG MOUNTAIN D
10273,4.433014,1780,135136,135136,13135,135,Gwinnett,67,GWINNETT,136,HOG MOUNTAIN C
10274,4.873623,1711,135067,135067,13135,135,Gwinnett,67,GWINNETT,067,PUCKETTS E
10275,2.411186,1715,135071,135071,13135,135,Gwinnett,67,GWINNETT,071,LAWRENCEVILLE F
10276,4.41965,1788,135144,135144,13135,135,Gwinnett,67,GWINNETT,144,LAWRENCEVILLE M
10277,5.601182,1671,135027,135027,13135,135,Gwinnett,67,GWINNETT,027,HOG MOUNTAIN B
10278,6.349689,1647,135003,135003,13135,135,Gwinnett,67,GWINNETT,003,DACULA
10279,2.431112,1796,135152,135152,13135,135,Gwinnett,67,GWINNETT,152,ROCKYCREEK C
10280,2.390815,1781,135137,135137,13135,135,Gwinnett,67,GWINNETT,137,ROCKYCREEK B
10281,3.008565,1798,135154,135154,13135,135,Gwinnett,67,GWINNETT,154,PUCKETTS D
10282,3.025669,1652,135008,135008,13135,135,Gwinnett,67,GWINNETT,008,DUNCANS A
10283,1.60017,1657,135013,135013,13135,135,Gwinnett,67,GWINNETT,013,DUNCANS C
10284,3.538639,1462,121RW09A,121RW09A,13121,121,Fulton,60,FULTON,RW09A,RW09A
10285,2.49213,1439,121ML01B,121ML01B,13121,121,Fulton,60,FULTON,ML01B,ML01B
10286,6.914522,367,057028,057028,13057,057,Cherokee,28,CHEROKEE,028,MOUNTAIN ROAD
10287,1.110481,1471,121RW19,121RW19,13121,121,Fulton,60,FULTON,RW19,RW19
10288,0.072489,3067,121ML01C,121ML01C,13121,121,Fulton,60,FULTON,ML01C,ML01C
10289,0.891986,1354,121AP04A,121AP04A,13121,121,Fulton,60,FULTON,AP04A,AP04A
10290,3.240593,1438,121ML01A,121ML01A,13121,121,Fulton,60,FULTON,ML01A,ML01A
10291,10.138331,344,057003,057003,13057,057,Cherokee,28,CHEROKEE,003,AVERY
10292,0.343159,1355,121AP04B,121AP04B,13121,121,Fulton,60,FULTON,AP04B,AP04B
10293,0.923748,1357,121AP06,121AP06,13121,121,Fulton,60,FULTON,AP06,AP06
10294,0.81215,2747,121AP07C,121AP07C,13121,121,Fulton,60,FULTON,AP07C,AP07C
10295,3.057976,1441,121ML02B,121ML02B,13121,121,Fulton,60,FULTON,ML02B,ML02B
10296,0.883145,1443,121ML03A,121ML03A,13121,121,Fulton,60,FULTON,ML03A,ML03A
