STATEFP20,COUNTYFP20,VTDST20,GEOID20,NAME20,GEOID,ADJPOP,TAWHITEALN,TABLACKCMB,TAAIANCMB,TAASIANCMB,TANHOPICMB,TAOTHERALN,TA2RACE,TAHISPANIC
32,031,007549,32031007549,Precinct No. 7549,7000000US32031007549,0,0,0,0,0,0,0,0,0
32,031,007550,32031007550,Precinct No. 7550,7000000US32031007550,61,27,7,8,1,7,1,16,15
32,031,007552,32031007552,Precinct No. 7552,7000000US32031007552,305,271,2,11,5,0,8,22,19
32,031,007553,32031007553,Precinct No. 7553,7000000US32031007553,142,79,11,4,14,0,25,29,37
32,031,007556,32031007556,Precinct No. 7556,7000000US32031007556,25,9,3,2,4,2,7,6,7
32,031,007557,32031007557,Precinct No. 7557,7000000US32031007557,1973,1414,56,85,80,28,184,284,433
32,031,007558,32031007558,Precinct No. 7558,7000000US32031007558,4,1,0,1,0,0,2,1,2
32,031,007562,32031007562,Precinct No. 7562,7000000US32031007562,0,0,0,0,0,0,0,0,0
32,031,007563,32031007563,Precinct No. 7563,7000000US32031007563,178,105,2,12,5,2,25,38,76
32,031,007565,32031007565,Precinct No. 7565,7000000US32031007565,76,44,4,7,3,1,7,23,18
32,031,007566,32031007566,Precinct No. 7566,7000000US32031007566,0,0,0,0,0,0,0,0,0
32,031,007567,32031007567,Precinct No. 7567,7000000US32031007567,5,1,0,1,0,0,3,1,4
32,031,007569,32031007569,Precinct No. 7569,7000000US32031007569,61,49,1,6,4,0,0,4,10
32,031,007570,32031007570,Precinct No. 7570,7000000US32031007570,164,111,4,1,6,2,22,22,41
32,031,007571,32031007571,Precinct No. 7571,7000000US32031007571,102,81,4,3,7,3,0,8,7
32,031,007572,32031007572,Precinct No. 7572,7000000US32031007572,49,41,0,1,3,2,1,4,19
32,031,007573,32031007573,Precinct No. 7573,7000000US32031007573,532,4,5,513,3,1,8,18,36
32,031,007574,32031007574,Precinct No. 7574,7000000US32031007574,0,0,0,0,0,0,0,0,0
32,031,007576,32031007576,Precinct No. 7576,7000000US32031007576,1201,1019,15,49,31,13,42,87,112
32,031,007577,32031007577,Precinct No. 7577,7000000US32031007577,534,321,17,11,68,11,69,76,152
32,031,007578,32031007578,Precinct No. 7578,7000000US32031007578,235,184,6,9,7,1,18,22,29
32,031,007579,32031007579,Precinct No. 7579,7000000US32031007579,329,105,9,211,4,0,4,32,29
32,031,007581,32031007581,Precinct No. 7581,7000000US32031007581,503,13,6,474,1,0,11,13,37
32,031,007582,32031007582,Precinct No. 7582,7000000US32031007582,36,18,1,6,0,0,2,11,12
32,031,007583,32031007583,Precinct No. 7583,7000000US32031007583,2,1,0,0,0,0,1,0,1
32,031,007584,32031007584,Precinct No. 7584,7000000US32031007584,3,1,1,0,0,0,0,1,1
32,031,007585,32031007585,Precinct No. 7585,7000000US32031007585,15,7,1,0,0,0,0,7,7
32,031,007586,32031007586,Precinct No. 7586,7000000US32031007586,335,246,4,22,17,5,20,44,46
32,031,007587,32031007587,Precinct No. 7587,7000000US32031007587,23,12,0,1,2,0,6,4,10
32,031,007588,32031007588,Precinct No. 7588,7000000US32031007588,57,26,5,3,5,2,8,20,23
32,031,007589,32031007589,Precinct No. 7589,7000000US32031007589,18,5,0,13,0,0,0,2,0
32,031,007591,32031007591,Precinct No. 7591,7000000US32031007591,15,11,0,1,1,1,0,3,6
32,031,008100,32031008100,Precinct No. 8100,7000000US32031008100,992,894,24,18,26,6,12,70,37
32,031,008101,32031008101,Precinct No. 8101,7000000US32031008101,27,21,0,0,1,2,2,4,3
32,031,008102,32031008102,Precinct No. 8102,7000000US32031008102,51,40,1,3,6,1,0,5,0
32,031,008103,32031008103,Precinct No. 8103,7000000US32031008103,752,661,11,12,32,11,12,49,40
32,031,008104,32031008104,Precinct No. 8104,7000000US32031008104,775,608,6,18,24,4,60,83,120
32,031,008105,32031008105,Precinct No. 8105,7000000US32031008105,876,717,3,30,36,0,26,89,117
32,031,008106,32031008106,Precinct No. 8106,7000000US32031008106,1013,905,8,11,31,5,15,72,41
32,031,008107,32031008107,Precinct No. 8107,7000000US32031008107,1398,1156,22,26,48,4,50,145,198
32,031,008108,32031008108,Precinct No. 8108,7000000US32031008108,930,797,6,10,67,0,14,76,39
32,031,008109,32031008109,Precinct No. 8109,7000000US32031008109,1412,1179,8,22,56,10,73,115,143
32,031,008110,32031008110,Precinct No. 8110,7000000US32031008110,344,297,3,11,12,1,9,22,24
32,031,008111,32031008111,Precinct No. 8111,7000000US32031008111,18,11,0,5,3,3,1,5,3
32,031,008112,32031008112,Precinct No. 8112,7000000US32031008112,119,87,4,6,12,5,5,15,12
32,031,008114,32031008114,Precinct No. 8114,7000000US32031008114,47,30,2,1,12,6,1,10,1
32,031,008115,32031008115,Precinct No. 8115,7000000US32031008115,13,12,0,0,0,0,0,1,1
32,031,008116,32031008116,Precinct No. 8116,7000000US32031008116,1990,1116,33,32,78,5,378,431,752
32,031,008117,32031008117,Precinct No. 8117,7000000US32031008117,1052,865,13,18,55,6,41,107,101
32,031,008118,32031008118,Precinct No. 8118,7000000US32031008118,14,10,0,0,1,1,2,2,4
32,031,008125,32031008125,Precinct No. 8125,7000000US32031008125,5,2,1,0,3,0,0,3,1
32,031,008126,32031008126,Precinct No. 8126,7000000US32031008126,6,5,0,0,0,1,0,0,0
32,031,008127,32031008127,Precinct No. 8127,7000000US32031008127,0,0,0,0,0,0,0,0,0
32,031,008128,32031008128,Precinct No. 8128,7000000US32031008128,14,13,0,0,0,1,0,0,2
32,031,008129,32031008129,Precinct No. 8129,7000000US32031008129,66,56,1,0,10,0,0,4,0
32,031,008200,32031008200,Precinct No. 8200,7000000US32031008200,997,852,4,12,34,1,34,84,95
32,031,008201,32031008201,Precinct No. 8201,7000000US32031008201,537,463,8,2,20,2,13,55,62
32,031,008202,32031008202,Precinct No. 8202,7000000US32031008202,1567,1304,18,34,100,12,28,149,122
32,031,008203,32031008203,Precinct No. 8203,7000000US32031008203,1221,998,16,10,135,3,6,95,63
32,031,008204,32031008204,Precinct No. 8204,7000000US32031008204,165,132,2,7,7,3,15,15,26
32,031,008205,32031008205,Precinct No. 8205,7000000US32031008205,1245,1049,10,14,89,3,21,100,77
32,031,008206,32031008206,Precinct No. 8206,7000000US32031008206,236,202,0,0,19,0,2,18,14
32,031,008207,32031008207,Precinct No. 8207,7000000US32031008207,792,693,5,6,67,0,3,38,30
32,031,008208,32031008208,Precinct No. 8208,7000000US32031008208,438,351,8,9,30,2,8,58,42
32,031,008209,32031008209,Precinct No. 8209,7000000US32031008209,1236,1044,8,26,72,0,30,102,87
32,031,008210,32031008210,Precinct No. 8210,7000000US32031008210,765,646,12,20,15,4,21,84,79
32,031,008211,32031008211,Precinct No. 8211,7000000US32031008211,54,44,1,0,5,0,0,10,2
32,031,008212,32031008212,Precinct No. 8212,7000000US32031008212,16,9,0,2,3,0,0,4,2
32,031,008213,32031008213,Precinct No. 8213,7000000US32031008213,228,209,1,0,8,0,1,11,8
32,031,008214,32031008214,Precinct No. 8214,7000000US32031008214,211,162,4,1,23,0,14,14,15
32,031,008216,32031008216,Precinct No. 8216,7000000US32031008216,546,458,5,14,33,4,9,57,48
32,031,008217,32031008217,Precinct No. 8217,7000000US32031008217,1130,928,17,21,54,10,27,126,112
32,031,008218,32031008218,Precinct No. 8218,7000000US32031008218,20,13,0,4,2,1,1,4,4
32,031,008219,32031008219,Precinct No. 8219,7000000US32031008219,511,460,4,17,7,2,11,28,30
32,031,008220,32031008220,Precinct No. 8220,7000000US32031008220,1001,864,16,28,33,5,19,101,65
32,031,008221,32031008221,Precinct No. 8221,7000000US32031008221,858,720,14,42,16,5,13,96,54
32,031,008222,32031008222,Precinct No. 8222,7000000US32031008222,1310,1081,13,56,29,5,34,160,95
32,031,008226,32031008226,Precinct No. 8226,7000000US32031008226,7,4,1,2,1,0,0,1,4
32,031,008227,32031008227,Precinct No. 8227,7000000US32031008227,61,55,2,3,3,0,0,5,5
32,031,008232,32031008232,Precinct No. 8232,7000000US32031008232,50,32,0,3,9,0,1,11,8
32,031,008233,32031008233,Precinct No. 8233,7000000US32031008233,1138,963,8,28,62,3,32,97,87
32,031,008234,32031008234,Precinct No. 8234,7000000US32031008234,195,138,3,2,14,3,18,29,42
32,031,008235,32031008235,Precinct No. 8235,7000000US32031008235,246,200,2,11,18,1,6,26,15
32,031,008236,32031008236,Precinct No. 8236,7000000US32031008236,1547,1318,17,35,102,2,24,136,59
32,031,008237,32031008237,Precinct No. 8237,7000000US32031008237,532,459,2,9,29,1,7,51,32
32,031,008238,32031008238,Precinct No. 8238,7000000US32031008238,1386,1184,13,21,87,3,23,109,69
32,031,008240,32031008240,Precinct No. 8240,7000000US32031008240,1110,940,6,28,72,7,15,100,77
32,031,008245,32031008245,Precinct No. 8245,7000000US32031008245,746,573,7,13,36,6,59,80,131
32,031,008247,32031008247,Precinct No. 8247,7000000US32031008247,279,228,2,6,26,1,9,20,10
32,031,008250,32031008250,Precinct No. 8250,7000000US32031008250,1113,907,21,35,88,5,11,113,49
32,031,008253,32031008253,Precinct No. 8253,7000000US32031008253,526,434,2,8,50,0,7,56,55
32,031,008254,32031008254,Precinct No. 8254,7000000US32031008254,1583,1348,15,51,56,6,22,155,130
32,031,008256,32031008256,Precinct No. 8256,7000000US32031008256,867,724,7,23,21,7,26,92,96
32,031,008259,32031008259,Precinct No. 8259,7000000US32031008259,0,0,0,0,0,0,0,0,0
32,031,008260,32031008260,Precinct No. 8260,7000000US32031008260,0,0,0,0,0,0,0,0,0
32,031,008261,32031008261,Precinct No. 8261,7000000US32031008261,46,24,0,4,4,0,3,16,12
32,031,008263,32031008263,Precinct No. 8263,7000000US32031008263,785,693,2,10,48,6,3,53,31
32,031,008264,32031008264,Precinct No. 8264,7000000US32031008264,405,357,8,9,6,0,5,32,31
32,031,008265,32031008265,Precinct No. 8265,7000000US32031008265,17,14,1,0,0,0,0,3,6
32,031,008271,32031008271,Precinct No. 8271,7000000US32031008271,1123,970,10,11,64,0,13,97,67
32,031,008273,32031008273,Precinct No. 8273,7000000US32031008273,417,356,7,9,18,2,8,37,31
32,031,008275,32031008275,Precinct No. 8275,7000000US32031008275,0,0,0,0,0,0,0,0,0
32,031,008276,32031008276,Precinct No. 8276,7000000US32031008276,42,41,0,0,1,0,0,0,0
32,031,008277,32031008277,Precinct No. 8277,7000000US32031008277,587,503,10,12,34,1,8,53,47
32,031,008290,32031008290,Precinct No. 8290,7000000US32031008290,18,5,6,1,7,1,0,5,5
32,031,008291,32031008291,Precinct No. 8291,7000000US32031008291,0,0,0,0,0,0,0,0,0
32,031,008292,32031008292,Precinct No. 8292,7000000US32031008292,0,0,0,0,0,0,0,0,0
32,031,008294,32031008294,Precinct No. 8294,7000000US32031008294,16,11,1,0,0,2,2,3,9
32,031,008297,32031008297,Precinct No. 8297,7000000US32031008297,1139,902,16,55,26,5,63,136,152
32,031,008400,32031008400,Precinct No. 8400,7000000US32031008400,0,0,0,0,0,0,0,0,0
32,031,008500,32031008500,Precinct No. 8500,7000000US32031008500,64,52,0,1,7,0,0,5,3
32,031,008502,32031008502,Precinct No. 8502,7000000US32031008502,230,208,3,5,5,0,4,15,8
32,031,008505,32031008505,Precinct No. 8505,7000000US32031008505,39,24,4,3,4,3,0,12,9
32,031,009101,32031009101,Precinct No. 9101,7000000US32031009101,0,0,0,0,0,0,0,0,0
32,031,009102,32031009102,Precinct No. 9102,7000000US32031009102,0,0,0,0,0,0,0,0,0
32,031,009103,32031009103,Precinct No. 9103,7000000US32031009103,0,0,0,0,0,0,0,0,0
32,031,009106,32031009106,Precinct No. 9106,7000000US32031009106,0,0,0,0,0,0,0,0,0
32,031,009107,32031009107,Precinct No. 9107,7000000US32031009107,0,0,0,0,0,0,0,0,0
32,031,009109,32031009109,Precinct No. 9109,7000000US32031009109,0,0,0,0,0,0,0,0,0
32,031,009115,32031009115,Precinct No. 9115,7000000US32031009115,0,0,0,0,0,0,0,0,0
32,031,009116,32031009116,Precinct No. 9116,7000000US32031009116,0,0,0,0,0,0,0,0,0
32,031,009120,32031009120,Precinct No. 9120,7000000US32031009120,0,0,0,0,0,0,0,0,0
32,031,009121,32031009121,Precinct No. 9121,7000000US32031009121,0,0,0,0,0,0,0,0,0
32,031,009122,32031009122,Precinct No. 9122,7000000US32031009122,0,0,0,0,0,0,0,0,0
32,031,009123,32031009123,Precinct No. 9123,7000000US32031009123,0,0,0,0,0,0,0,0,0
32,031,009124,32031009124,Precinct No. 9124,7000000US32031009124,0,0,0,0,0,0,0,0,0
32,031,009125,32031009125,Precinct No. 9125,7000000US32031009125,0,0,0,0,0,0,0,0,0
32,031,009126,32031009126,Precinct No. 9126,7000000US32031009126,0,0,0,0,0,0,0,0,0
32,031,009127,32031009127,Precinct No. 9127,7000000US32031009127,0,0,0,0,0,0,0,0,0
32,031,009128,32031009128,Precinct No. 9128,7000000US32031009128,0,0,0,0,0,0,0,0,0
32,031,009129,32031009129,Precinct No. 9129,7000000US32031009129,0,0,0,0,0,0,0,0,0
32,031,009130,32031009130,Precinct No. 9130,7000000US32031009130,0,0,0,0,0,0,0,0,0
32,031,009131,32031009131,Precinct No. 9131,7000000US32031009131,0,0,0,0,0,0,0,0,0
32,031,009202,32031009202,Precinct No. 9202,7000000US32031009202,0,0,0,0,0,0,0,0,0
32,031,009207,32031009207,Precinct No. 9207,7000000US32031009207,0,0,0,0,0,0,0,0,0
32,031,009208,32031009208,Precinct No. 9208,7000000US32031009208,0,0,0,0,0,0,0,0,0
32,031,009210,32031009210,Precinct No. 9210,7000000US32031009210,0,0,0,0,0,0,0,0,0
32,031,009211,32031009211,Precinct No. 9211,7000000US32031009211,0,0,0,0,0,0,0,0,0
32,031,009243,32031009243,Precinct No. 9243,7000000US32031009243,0,0,0,0,0,0,0,0,0
32,031,009244,32031009244,Precinct No. 9244,7000000US32031009244,0,0,0,0,0,0,0,0,0
32,031,009248,32031009248,Precinct No. 9248,7000000US32031009248,0,0,0,0,0,0,0,0,0
32,031,009249,32031009249,Precinct No. 9249,7000000US32031009249,0,0,0,0,0,0,0,0,0
32,031,009251,32031009251,Precinct No. 9251,7000000US32031009251,0,0,0,0,0,0,0,0,0
32,031,009253,32031009253,Precinct No. 9253,7000000US32031009253,4,0,1,1,0,2,2,2,3
32,031,009254,32031009254,Precinct No. 9254,7000000US32031009254,0,0,0,0,0,0,0,0,0
32,031,009303,32031009303,Precinct No. 9303,7000000US32031009303,0,0,0,0,0,0,0,0,0
32,031,009304,32031009304,Precinct No. 9304,7000000US32031009304,0,0,0,0,0,0,0,0,0
32,031,009307,32031009307,Precinct No. 9307,7000000US32031009307,0,0,0,0,0,0,0,0,0
32,031,009308,32031009308,Precinct No. 9308,7000000US32031009308,0,0,0,0,0,0,0,0,0
32,031,009309,32031009309,Precinct No. 9309,7000000US32031009309,0,0,0,0,0,0,0,0,0
32,031,009310,32031009310,Precinct No. 9310,7000000US32031009310,0,0,0,0,0,0,0,0,0
32,031,009311,32031009311,Precinct No. 9311,7000000US32031009311,0,0,0,0,0,0,0,0,0
32,031,009408,32031009408,Precinct No. 9408,7000000US32031009408,0,0,0,0,0,0,0,0,0
32,031,009427,32031009427,Precinct No. 9427,7000000US32031009427,0,0,0,0,0,0,0,0,0
32,031,009428,32031009428,Precinct No. 9428,7000000US32031009428,0,0,0,0,0,0,0,0,0
32,031,009513,32031009513,Precinct No. 9513,7000000US32031009513,0,0,0,0,0,0,0,0,0
32,031,009516,32031009516,Precinct No. 9516,7000000US32031009516,0,0,0,0,0,0,0,0,0
32,031,009520,32031009520,Precinct No. 9520,7000000US32031009520,7,4,0,2,1,0,0,2,0
32,031,009523,32031009523,Precinct No. 9523,7000000US32031009523,0,0,0,0,0,0,0,0,0
32,031,009532,32031009532,Precinct No. 9532,7000000US32031009532,0,0,0,0,0,0,0,0,0
32,031,009533,32031009533,Precinct No. 9533,7000000US32031009533,0,0,0,0,0,0,0,0,0
32,031,009538,32031009538,Precinct No. 9538,7000000US32031009538,0,0,0,0,0,0,0,0,0
32,031,009540,32031009540,Precinct No. 9540,7000000US32031009540,0,0,0,0,0,0,0,0,0
32,031,009541,32031009541,Precinct No. 9541,7000000US32031009541,0,0,0,0,0,0,0,0,0
32,031,009542,32031009542,Precinct No. 9542,7000000US32031009542,0,0,0,0,0,0,0,0,0
32,031,009543,32031009543,Precinct No. 9543,7000000US32031009543,0,0,0,0,0,0,0,0,0
32,031,009546,32031009546,Precinct No. 9546,7000000US32031009546,0,0,0,0,0,0,0,0,0
32,031,009547,32031009547,Precinct No. 9547,7000000US32031009547,0,0,0,0,0,0,0,0,0
32,031,009548,32031009548,Precinct No. 9548,7000000US32031009548,0,0,0,0,0,0,0,0,0
32,031,009549,32031009549,Precinct No. 9549,7000000US32031009549,0,0,0,0,0,0,0,0,0
32,031,009550,32031009550,Precinct No. 9550,7000000US32031009550,0,0,0,0,0,0,0,0,0
32,031,009551,32031009551,Precinct No. 9551,7000000US32031009551,0,0,0,0,0,0,0,0,0
32,031,009552,32031009552,Precinct No. 9552,7000000US32031009552,0,0,0,0,0,0,0,0,0
32,031,009553,32031009553,Precinct No. 9553,7000000US32031009553,0,0,0,0,0,0,0,0,0
32,031,009554,32031009554,Precinct No. 9554,7000000US32031009554,0,0,0,0,0,0,0,0,0
32,031,009555,32031009555,Precinct No. 9555,7000000US32031009555,0,0,0,0,0,0,0,0,0
32,031,009557,32031009557,Precinct No. 9557,7000000US32031009557,0,0,0,0,0,0,0,0,0
32,031,009558,32031009558,Precinct No. 9558,7000000US32031009558,0,0,0,0,0,0,0,0,0
32,031,009559,32031009559,Precinct No. 9559,7000000US32031009559,0,0,0,0,0,0,0,0,0
32,031,009560,32031009560,Precinct No. 9560,7000000US32031009560,0,0,0,0,0,0,0,0,0
32,031,009561,32031009561,Precinct No. 9561,7000000US32031009561,0,0,0,0,0,0,0,0,0
32,031,009562,32031009562,Precinct No. 9562,7000000US32031009562,0,0,0,0,0,0,0,0,0
32,031,ZZZZZZ,32031ZZZZZZ,Voting Districts Not Defined,7000000US32031ZZZZZZ,0,0,0,0,0,0,0,0,0
32,033,000005,32033000005,WP ELY VTD 1,7000000US32033000005,881,742,11,38,18,4,41,66,123
32,033,000010,32033000010,WP ELY VTD 2,7000000US32033000010,828,634,15,28,15,8,75,73,184
32,033,000015,32033000015,WP ELY VTD 3,7000000US32033000015,1024,772,9,79,17,5,66,120,189
32,033,000020,32033000020,WP ELY VTD 4,7000000US32033000020,1052,839,28,55,34,13,35,91,156
32,033,000025,32033000025,WP MCGILL VTD 6,7000000US32033000025,1019,837,29,62,15,8,20,102,113
32,033,000030,32033000030,WP COUNTY MAILING VTD 10,7000000US32033000030,680,535,377,49,37,1,261,38,307
32,033,000035,32033000035,WP STEPTOE VALLEY VTD 5,7000000US32033000035,2043,1580,18,263,26,14,70,176,286
32,033,000040,32033000040,WP RUTH VTD 7,7000000US32033000040,420,353,1,31,4,7,5,42,32
32,033,000045,32033000045,WP LUND VTD 8,7000000US32033000045,388,349,3,8,1,1,13,21,31
32,033,000050,32033000050,WP SNAKE VALLEY VTD 9,7000000US32033000050,164,105,10,12,3,5,10,36,36
32,510,000101,32510000101,Precinct 101,7000000US32510000101,2291,1696,49,132,91,17,148,303,403
32,510,000103,32510000103,Precinct 103,7000000US32510000103,1379,1193,6,37,49,9,37,104,113
32,510,000105,32510000105,Precinct 105,7000000US32510000105,1231,1077,11,29,60,9,25,82,59
32,510,000107,32510000107,Precinct 107,7000000US32510000107,1727,1522,19,42,67,6,33,100,72
32,510,000109,32510000109,Precinct 109,7000000US32510000109,2662,1874,43,99,119,22,286,336,625
32,510,000111,32510000111,Precinct 111,7000000US32510000111,3391,2272,120,169,198,39,322,505,893
32,510,000113,32510000113,Precinct 113,7000000US32510000113,2217,1722,26,99,106,22,117,258,325
32,510,000201,32510000201,Precinct 201,7000000US32510000201,2364,1635,52,116,91,21,211,386,604
32,510,000203,32510000203,Precinct 203,7000000US32510000203,3139,1863,81,159,81,28,474,621,1133
32,510,000205,32510000205,Precinct 205,7000000US32510000205,2734,1787,53,137,125,9,373,408,843
32,510,000207,32510000207,Precinct 207,7000000US32510000207,2777,1739,47,165,56,19,489,400,993
32,510,000209,32510000209,Precinct 209,7000000US32510000209,2108,1294,29,130,49,11,415,289,767
32,510,000211,32510000211,Precinct 211,7000000US32510000211,1697,1065,29,114,59,19,310,255,538
32,510,000301,32510000301,Precinct 301,7000000US32510000301,3098,1929,252,152,127,15,662,403,1194
32,510,000303,32510000303,Precinct 303,7000000US32510000303,1692,1195,28,80,80,11,147,262,394
32,510,000305,32510000305,Precinct 305,7000000US32510000305,1821,1407,36,71,75,22,128,186,298
32,510,000307,32510000307,Precinct 307,7000000US32510000307,5082,2608,143,265,191,41,1371,781,2347
32,510,000309,32510000309,Precinct 309,7000000US32510000309,1914,1590,21,67,74,10,65,184,207
32,510,000401,32510000401,Precinct 401,7000000US32510000401,2298,1445,85,116,123,26,323,364,610
32,510,000403,32510000403,Precinct 403,7000000US32510000403,3334,2358,78,121,152,34,370,404,771
32,510,000405,32510000405,Precinct 405,7000000US32510000405,2403,1623,19,115,93,15,325,331,704
32,510,000407,32510000407,Precinct 407,7000000US32510000407,3420,2704,434,357,151,24,381,341,738
